Index,Sample_Value,Label
27652,121,raw_audio
27653,121,raw_audio
27654,120,raw_audio
27655,106,raw_audio
27656,115,raw_audio
27657,134,raw_audio
27658,126,raw_audio
27659,120,raw_audio
27660,122,raw_audio
27661,123,raw_audio
27662,123,raw_audio
27663,121,raw_audio
27664,122,raw_audio
27665,122,raw_audio
27666,122,raw_audio
27667,122,raw_audio
27668,122,raw_audio
27669,122,raw_audio
27670,122,raw_audio
27671,111,raw_audio
27672,113,raw_audio
27673,132,raw_audio
27674,125,raw_audio
27675,120,raw_audio
27676,122,raw_audio
27677,122,raw_audio
27678,122,raw_audio
27679,121,raw_audio
27680,120,raw_audio
27681,120,raw_audio
27682,120,raw_audio
27683,120,raw_audio
27684,119,raw_audio
27685,121,raw_audio
27686,121,raw_audio
27687,112,raw_audio
27688,106,raw_audio
27689,129,raw_audio
27690,127,raw_audio
27691,120,raw_audio
27692,120,raw_audio
27693,119,raw_audio
27694,120,raw_audio
27695,119,raw_audio
27696,119,raw_audio
27697,121,raw_audio
27698,120,raw_audio
27699,118,raw_audio
27700,119,raw_audio
27701,121,raw_audio
27702,120,raw_audio
27703,114,raw_audio
27704,105,raw_audio
27705,128,raw_audio
27706,128,raw_audio
27707,117,raw_audio
27708,122,raw_audio
27709,125,raw_audio
27710,123,raw_audio
27711,121,raw_audio
27712,120,raw_audio
27713,119,raw_audio
27714,121,raw_audio
27715,122,raw_audio
27716,121,raw_audio
27717,121,raw_audio
27718,122,raw_audio
27719,120,raw_audio
27720,105,raw_audio
27721,125,raw_audio
27722,132,raw_audio
27723,120,raw_audio
27724,117,raw_audio
27725,122,raw_audio
27726,121,raw_audio
27727,120,raw_audio
27728,118,raw_audio
27729,120,raw_audio
27730,121,raw_audio
27731,120,raw_audio
27732,121,raw_audio
27733,120,raw_audio
27734,121,raw_audio
27735,120,raw_audio
27736,104,raw_audio
27737,122,raw_audio
27738,133,raw_audio
27739,121,raw_audio
27740,118,raw_audio
27741,122,raw_audio
27742,121,raw_audio
27743,120,raw_audio
27744,118,raw_audio
27745,119,raw_audio
27746,122,raw_audio
27747,121,raw_audio
27748,119,raw_audio
27749,121,raw_audio
27750,119,raw_audio
27751,119,raw_audio
27752,103,raw_audio
27753,118,raw_audio
27754,132,raw_audio
27755,121,raw_audio
27756,117,raw_audio
27757,123,raw_audio
27758,122,raw_audio
27759,121,raw_audio
27760,120,raw_audio
27761,120,raw_audio
27762,121,raw_audio
27763,121,raw_audio
27764,122,raw_audio
27765,121,raw_audio
27766,121,raw_audio
27767,121,raw_audio
27768,105,raw_audio
27769,118,raw_audio
27770,134,raw_audio
27771,126,raw_audio
27772,120,raw_audio
27773,123,raw_audio
27774,125,raw_audio
27775,122,raw_audio
27776,120,raw_audio
27777,120,raw_audio
27778,121,raw_audio
27779,122,raw_audio
27780,121,raw_audio
27781,121,raw_audio
27782,122,raw_audio
27783,121,raw_audio
27784,107,raw_audio
27785,115,raw_audio
27786,132,raw_audio
27787,124,raw_audio
27788,118,raw_audio
27789,121,raw_audio
27790,123,raw_audio
27791,121,raw_audio
27792,119,raw_audio
27793,121,raw_audio
27794,121,raw_audio
27795,120,raw_audio
27796,118,raw_audio
27797,121,raw_audio
27798,121,raw_audio
27799,121,raw_audio
27800,110,raw_audio
27801,110,raw_audio
27802,130,raw_audio
27803,124,raw_audio
27804,117,raw_audio
27805,120,raw_audio
27806,121,raw_audio
27807,119,raw_audio
27808,120,raw_audio
27809,118,raw_audio
27810,118,raw_audio
27811,120,raw_audio
27812,119,raw_audio
27813,120,raw_audio
27814,120,raw_audio
27815,120,raw_audio
27816,115,raw_audio
27817,110,raw_audio
27818,132,raw_audio
27819,128,raw_audio
27820,117,raw_audio
27821,121,raw_audio
27822,125,raw_audio
27823,122,raw_audio
27824,119,raw_audio
27825,120,raw_audio
27826,119,raw_audio
27827,121,raw_audio
27828,121,raw_audio
27829,120,raw_audio
27830,119,raw_audio
27831,121,raw_audio
27832,118,raw_audio
27833,105,raw_audio
27834,127,raw_audio
27835,131,raw_audio
27836,120,raw_audio
27837,117,raw_audio
27838,122,raw_audio
27839,122,raw_audio
27840,120,raw_audio
27841,118,raw_audio
27842,120,raw_audio
27843,121,raw_audio
27844,120,raw_audio
27845,119,raw_audio
27846,121,raw_audio
27847,120,raw_audio
27848,118,raw_audio
27849,103,raw_audio
27850,125,raw_audio
27851,131,raw_audio
27852,119,raw_audio
27853,118,raw_audio
27854,122,raw_audio
27855,121,raw_audio
27856,120,raw_audio
27857,119,raw_audio
27858,121,raw_audio
27859,122,raw_audio
27860,121,raw_audio
27861,120,raw_audio
27862,119,raw_audio
27863,121,raw_audio
27864,121,raw_audio
27865,102,raw_audio
27866,120,raw_audio
27867,131,raw_audio
27868,122,raw_audio
27869,118,raw_audio
27870,122,raw_audio
27871,121,raw_audio
27872,119,raw_audio
27873,119,raw_audio
27874,120,raw_audio
27875,119,raw_audio
27876,120,raw_audio
27877,120,raw_audio
27878,119,raw_audio
27879,122,raw_audio
27880,123,raw_audio
27881,105,raw_audio
27882,120,raw_audio
27883,132,raw_audio
27884,124,raw_audio
27885,119,raw_audio
27886,125,raw_audio
27887,123,raw_audio
27888,121,raw_audio
27889,119,raw_audio
27890,121,raw_audio
27891,122,raw_audio
27892,121,raw_audio
27893,120,raw_audio
27894,120,raw_audio
27895,119,raw_audio
27896,121,raw_audio
27897,106,raw_audio
27898,114,raw_audio
27899,131,raw_audio
27900,123,raw_audio
27901,118,raw_audio
27902,121,raw_audio
27903,121,raw_audio
27904,120,raw_audio
27905,118,raw_audio
27906,121,raw_audio
27907,121,raw_audio
27908,121,raw_audio
27909,120,raw_audio
27910,119,raw_audio
27911,122,raw_audio
27912,122,raw_audio
27913,105,raw_audio
27914,113,raw_audio
27915,132,raw_audio
27916,124,raw_audio
27917,118,raw_audio
27918,122,raw_audio
27919,123,raw_audio
27920,121,raw_audio
27921,118,raw_audio
27922,121,raw_audio
27923,122,raw_audio
27924,121,raw_audio
27925,120,raw_audio
27926,121,raw_audio
27927,120,raw_audio
27928,120,raw_audio
27929,111,raw_audio
27930,110,raw_audio
27931,131,raw_audio
27932,126,raw_audio
27933,118,raw_audio
27934,120,raw_audio
27935,121,raw_audio
27936,120,raw_audio
27937,121,raw_audio
27938,121,raw_audio
27939,121,raw_audio
27940,122,raw_audio
27941,122,raw_audio
27942,121,raw_audio
27943,122,raw_audio
27944,121,raw_audio
27945,116,raw_audio
27946,106,raw_audio
27947,129,raw_audio
27948,127,raw_audio
27949,121,raw_audio
27950,123,raw_audio
27951,123,raw_audio
27952,122,raw_audio
27953,120,raw_audio
27954,119,raw_audio
27955,121,raw_audio
27956,124,raw_audio
27957,121,raw_audio
27958,121,raw_audio
27959,122,raw_audio
27960,122,raw_audio
27961,120,raw_audio
27962,105,raw_audio
27963,128,raw_audio
27964,130,raw_audio
27965,120,raw_audio
27966,121,raw_audio
27967,125,raw_audio
27968,124,raw_audio
27969,121,raw_audio
27970,120,raw_audio
27971,121,raw_audio
27972,122,raw_audio
27973,121,raw_audio
27974,120,raw_audio
27975,119,raw_audio
27976,121,raw_audio
27977,120,raw_audio
27978,103,raw_audio
27979,124,raw_audio
27980,132,raw_audio
27981,120,raw_audio
27982,117,raw_audio
27983,122,raw_audio
27984,122,raw_audio
27985,119,raw_audio
27986,119,raw_audio
27987,121,raw_audio
27988,121,raw_audio
27989,120,raw_audio
27990,120,raw_audio
27991,120,raw_audio
27992,121,raw_audio
27993,121,raw_audio
27994,104,raw_audio
27995,119,raw_audio
27996,134,raw_audio
27997,124,raw_audio
27998,119,raw_audio
27999,124,raw_audio
28000,123,raw_audio
28001,121,raw_audio
28002,121,raw_audio
28003,121,raw_audio
28004,122,raw_audio
28005,121,raw_audio
28006,121,raw_audio
28007,121,raw_audio
28008,121,raw_audio
28009,120,raw_audio
28010,103,raw_audio
28011,118,raw_audio
28012,133,raw_audio
28013,123,raw_audio
28014,118,raw_audio
28015,122,raw_audio
28016,122,raw_audio
28017,120,raw_audio
28018,119,raw_audio
28019,121,raw_audio
28020,123,raw_audio
28021,122,raw_audio
28022,121,raw_audio
28023,120,raw_audio
28024,120,raw_audio
28025,120,raw_audio
28026,106,raw_audio
28027,115,raw_audio
28028,134,raw_audio
28029,125,raw_audio
28030,119,raw_audio
28031,121,raw_audio
28032,121,raw_audio
28033,118,raw_audio
28034,117,raw_audio
28035,120,raw_audio
28036,119,raw_audio
28037,120,raw_audio
28038,121,raw_audio
28039,120,raw_audio
28040,121,raw_audio
28041,121,raw_audio
28042,110,raw_audio
28043,112,raw_audio
28044,131,raw_audio
28045,125,raw_audio
28046,120,raw_audio
28047,122,raw_audio
28048,122,raw_audio
28049,121,raw_audio
28050,119,raw_audio
28051,122,raw_audio
28052,121,raw_audio
28053,120,raw_audio
28054,118,raw_audio
28055,120,raw_audio
28056,120,raw_audio
28057,119,raw_audio
28058,114,raw_audio
28059,110,raw_audio
28060,129,raw_audio
28061,126,raw_audio
28062,118,raw_audio
28063,120,raw_audio
28064,120,raw_audio
28065,118,raw_audio
28066,120,raw_audio
28067,118,raw_audio
28068,118,raw_audio
28069,121,raw_audio
28070,121,raw_audio
28071,119,raw_audio
28072,121,raw_audio
28073,120,raw_audio
28074,114,raw_audio
28075,106,raw_audio
28076,129,raw_audio
28077,129,raw_audio
28078,118,raw_audio
28079,121,raw_audio
28080,124,raw_audio
28081,122,raw_audio
28082,119,raw_audio
28083,121,raw_audio
28084,120,raw_audio
28085,119,raw_audio
28086,121,raw_audio
28087,120,raw_audio
28088,119,raw_audio
28089,121,raw_audio
28090,119,raw_audio
28091,106,raw_audio
28092,126,raw_audio
28093,131,raw_audio
28094,121,raw_audio
28095,119,raw_audio
28096,123,raw_audio
28097,123,raw_audio
28098,120,raw_audio
28099,118,raw_audio
28100,120,raw_audio
28101,121,raw_audio
28102,121,raw_audio
28103,121,raw_audio
28104,121,raw_audio
28105,121,raw_audio
28106,120,raw_audio
28107,103,raw_audio
28108,123,raw_audio
28109,132,raw_audio
28110,119,raw_audio
28111,118,raw_audio
28112,122,raw_audio
28113,122,raw_audio
28114,119,raw_audio
28115,119,raw_audio
28116,120,raw_audio
28117,119,raw_audio
28118,120,raw_audio
28119,120,raw_audio
28120,118,raw_audio
28121,121,raw_audio
28122,121,raw_audio
28123,103,raw_audio
28124,120,raw_audio
28125,132,raw_audio
28126,121,raw_audio
28127,118,raw_audio
28128,122,raw_audio
28129,122,raw_audio
28130,120,raw_audio
28131,119,raw_audio
28132,121,raw_audio
28133,122,raw_audio
28134,121,raw_audio
28135,121,raw_audio
28136,121,raw_audio
28137,121,raw_audio
28138,121,raw_audio
28139,104,raw_audio
28140,116,raw_audio
28141,132,raw_audio
28142,124,raw_audio
28143,119,raw_audio
28144,124,raw_audio
28145,123,raw_audio
28146,121,raw_audio
28147,120,raw_audio
28148,120,raw_audio
28149,121,raw_audio
28150,122,raw_audio
28151,122,raw_audio
28152,121,raw_audio
28153,121,raw_audio
28154,121,raw_audio
28155,107,raw_audio
28156,114,raw_audio
28157,132,raw_audio
28158,124,raw_audio
28159,119,raw_audio
28160,124,raw_audio
28161,124,raw_audio
28162,121,raw_audio
28163,119,raw_audio
28164,122,raw_audio
28165,122,raw_audio
28166,120,raw_audio
28167,119,raw_audio
28168,121,raw_audio
28169,121,raw_audio
28170,120,raw_audio
28171,109,raw_audio
28172,111,raw_audio
28173,133,raw_audio
28174,126,raw_audio
28175,118,raw_audio
28176,122,raw_audio
28177,123,raw_audio
28178,121,raw_audio
28179,121,raw_audio
28180,120,raw_audio
28181,120,raw_audio
28182,121,raw_audio
28183,122,raw_audio
28184,122,raw_audio
28185,121,raw_audio
28186,121,raw_audio
28187,114,raw_audio
28188,109,raw_audio
28189,131,raw_audio
28190,128,raw_audio
28191,116,raw_audio
28192,119,raw_audio
28193,126,raw_audio
28194,122,raw_audio
28195,120,raw_audio
28196,118,raw_audio
28197,121,raw_audio
28198,122,raw_audio
28199,122,raw_audio
28200,120,raw_audio
28201,120,raw_audio
28202,119,raw_audio
28203,117,raw_audio
28204,108,raw_audio
28205,127,raw_audio
28206,131,raw_audio
28207,120,raw_audio
28208,118,raw_audio
28209,123,raw_audio
28210,122,raw_audio
28211,121,raw_audio
28212,119,raw_audio
28213,121,raw_audio
28214,122,raw_audio
28215,120,raw_audio
28216,120,raw_audio
28217,120,raw_audio
28218,121,raw_audio
28219,120,raw_audio
28220,106,raw_audio
28221,125,raw_audio
28222,132,raw_audio
28223,120,raw_audio
28224,117,raw_audio
28225,124,raw_audio
28226,122,raw_audio
28227,120,raw_audio
28228,118,raw_audio
28229,121,raw_audio
28230,122,raw_audio
28231,121,raw_audio
28232,121,raw_audio
28233,121,raw_audio
28234,121,raw_audio
28235,120,raw_audio
28236,103,raw_audio
28237,122,raw_audio
28238,134,raw_audio
28239,121,raw_audio
28240,118,raw_audio
28241,123,raw_audio
28242,123,raw_audio
28243,120,raw_audio
28244,118,raw_audio
28245,118,raw_audio
28246,122,raw_audio
28247,120,raw_audio
28248,119,raw_audio
28249,119,raw_audio
28250,121,raw_audio
28251,119,raw_audio
28252,101,raw_audio
28253,118,raw_audio
28254,131,raw_audio
28255,122,raw_audio
28256,116,raw_audio
28257,120,raw_audio
28258,120,raw_audio
28259,119,raw_audio
28260,119,raw_audio
28261,120,raw_audio
28262,120,raw_audio
28263,118,raw_audio
28264,120,raw_audio
28265,119,raw_audio
28266,120,raw_audio
28267,119,raw_audio
28268,102,raw_audio
28269,116,raw_audio
28270,131,raw_audio
28271,123,raw_audio
28272,118,raw_audio
28273,121,raw_audio
28274,121,raw_audio
28275,118,raw_audio
28276,117,raw_audio
28277,119,raw_audio
28278,121,raw_audio
28279,121,raw_audio
28280,119,raw_audio
28281,121,raw_audio
28282,121,raw_audio
28283,120,raw_audio
28284,106,raw_audio
28285,113,raw_audio
28286,132,raw_audio
28287,124,raw_audio
28288,118,raw_audio
28289,121,raw_audio
28290,122,raw_audio
28291,120,raw_audio
28292,117,raw_audio
28293,121,raw_audio
28294,123,raw_audio
28295,121,raw_audio
28296,121,raw_audio
28297,121,raw_audio
28298,121,raw_audio
28299,121,raw_audio
28300,111,raw_audio
28301,110,raw_audio
28302,130,raw_audio
28303,124,raw_audio
28304,117,raw_audio
28305,121,raw_audio
28306,122,raw_audio
28307,119,raw_audio
28308,120,raw_audio
28309,118,raw_audio
28310,119,raw_audio
28311,122,raw_audio
28312,121,raw_audio
28313,119,raw_audio
28314,121,raw_audio
28315,121,raw_audio
28316,113,raw_audio
28317,107,raw_audio
28318,130,raw_audio
28319,127,raw_audio
28320,120,raw_audio
28321,121,raw_audio
28322,121,raw_audio
28323,121,raw_audio
28324,120,raw_audio
28325,118,raw_audio
28326,118,raw_audio
28327,120,raw_audio
28328,119,raw_audio
28329,120,raw_audio
28330,120,raw_audio
28331,119,raw_audio
28332,118,raw_audio
28333,107,raw_audio
28334,129,raw_audio
28335,129,raw_audio
28336,119,raw_audio
28337,122,raw_audio
28338,126,raw_audio
28339,122,raw_audio
28340,121,raw_audio
28341,120,raw_audio
28342,120,raw_audio
28343,120,raw_audio
28344,121,raw_audio
28345,122,raw_audio
28346,122,raw_audio
28347,122,raw_audio
28348,121,raw_audio
28349,105,raw_audio
28350,126,raw_audio
28351,133,raw_audio
28352,122,raw_audio
28353,119,raw_audio
28354,124,raw_audio
28355,123,raw_audio
28356,121,raw_audio
28357,121,raw_audio
28358,121,raw_audio
28359,123,raw_audio
28360,123,raw_audio
28361,122,raw_audio
28362,121,raw_audio
28363,121,raw_audio
28364,121,raw_audio
28365,104,raw_audio
28366,122,raw_audio
28367,134,raw_audio
28368,125,raw_audio
28369,121,raw_audio
28370,124,raw_audio
28371,123,raw_audio
28372,122,raw_audio
28373,121,raw_audio
28374,121,raw_audio
28375,123,raw_audio
28376,122,raw_audio
28377,122,raw_audio
28378,120,raw_audio
28379,120,raw_audio
28380,119,raw_audio
28381,103,raw_audio
28382,120,raw_audio
28383,132,raw_audio
28384,122,raw_audio
28385,119,raw_audio
28386,125,raw_audio
28387,123,raw_audio
28388,122,raw_audio
28389,118,raw_audio
28390,120,raw_audio
28391,121,raw_audio
28392,120,raw_audio
28393,121,raw_audio
28394,121,raw_audio
28395,121,raw_audio
28396,121,raw_audio
28397,104,raw_audio
28398,115,raw_audio
28399,133,raw_audio
28400,125,raw_audio
28401,119,raw_audio
28402,122,raw_audio
28403,122,raw_audio
28404,119,raw_audio
28405,119,raw_audio
28406,121,raw_audio
28407,121,raw_audio
28408,120,raw_audio
28409,119,raw_audio
28410,121,raw_audio
28411,121,raw_audio
28412,120,raw_audio
28413,106,raw_audio
28414,114,raw_audio
28415,134,raw_audio
28416,126,raw_audio
28417,122,raw_audio
28418,123,raw_audio
28419,124,raw_audio
28420,121,raw_audio
28421,119,raw_audio
28422,122,raw_audio
28423,122,raw_audio
28424,120,raw_audio
28425,119,raw_audio
28426,122,raw_audio
28427,121,raw_audio
28428,121,raw_audio
28429,112,raw_audio
28430,109,raw_audio
28431,131,raw_audio
28432,128,raw_audio
28433,117,raw_audio
28434,121,raw_audio
28435,124,raw_audio
28436,121,raw_audio
28437,119,raw_audio
28438,119,raw_audio
28439,119,raw_audio
28440,120,raw_audio
28441,118,raw_audio
28442,118,raw_audio
28443,119,raw_audio
28444,120,raw_audio
28445,114,raw_audio
28446,104,raw_audio
28447,128,raw_audio
28448,127,raw_audio
28449,120,raw_audio
28450,121,raw_audio
28451,121,raw_audio
28452,121,raw_audio
28453,120,raw_audio
28454,118,raw_audio
28455,119,raw_audio
28456,122,raw_audio
28457,121,raw_audio
28458,119,raw_audio
28459,121,raw_audio
28460,121,raw_audio
28461,118,raw_audio
28462,105,raw_audio
28463,127,raw_audio
28464,131,raw_audio
28465,119,raw_audio
28466,118,raw_audio
28467,123,raw_audio
28468,122,raw_audio
28469,120,raw_audio
28470,119,raw_audio
28471,121,raw_audio
28472,122,raw_audio
28473,121,raw_audio
28474,121,raw_audio
28475,122,raw_audio
28476,122,raw_audio
28477,121,raw_audio
28478,105,raw_audio
28479,124,raw_audio
28480,132,raw_audio
28481,121,raw_audio
28482,118,raw_audio
28483,123,raw_audio
28484,123,raw_audio
28485,122,raw_audio
28486,120,raw_audio
28487,120,raw_audio
28488,121,raw_audio
28489,121,raw_audio
28490,121,raw_audio
28491,120,raw_audio
28492,119,raw_audio
28493,121,raw_audio
28494,104,raw_audio
28495,118,raw_audio
28496,132,raw_audio
28497,122,raw_audio
28498,118,raw_audio
28499,123,raw_audio
28500,123,raw_audio
28501,121,raw_audio
28502,118,raw_audio
28503,119,raw_audio
28504,121,raw_audio
28505,120,raw_audio
28506,118,raw_audio
28507,119,raw_audio
28508,121,raw_audio
28509,121,raw_audio
28510,103,raw_audio
28511,118,raw_audio
28512,133,raw_audio
28513,122,raw_audio
28514,117,raw_audio
28515,121,raw_audio
28516,121,raw_audio
28517,120,raw_audio
28518,117,raw_audio
28519,120,raw_audio
28520,120,raw_audio
28521,119,raw_audio
28522,120,raw_audio
28523,120,raw_audio
28524,119,raw_audio
28525,121,raw_audio
28526,107,raw_audio
28527,115,raw_audio
28528,133,raw_audio
28529,125,raw_audio
28530,119,raw_audio
28531,124,raw_audio
28532,123,raw_audio
28533,122,raw_audio
28534,121,raw_audio
28535,121,raw_audio
28536,122,raw_audio
28537,122,raw_audio
28538,121,raw_audio
28539,121,raw_audio
28540,120,raw_audio
28541,119,raw_audio
28542,109,raw_audio
28543,113,raw_audio
28544,131,raw_audio
28545,125,raw_audio
28546,119,raw_audio
28547,122,raw_audio
28548,121,raw_audio
28549,119,raw_audio
28550,117,raw_audio
28551,120,raw_audio
28552,119,raw_audio
28553,120,raw_audio
28554,119,raw_audio
28555,121,raw_audio
28556,121,raw_audio
28557,121,raw_audio
28558,111,raw_audio
28559,109,raw_audio
28560,130,raw_audio
28561,125,raw_audio
28562,118,raw_audio
28563,121,raw_audio
28564,121,raw_audio
28565,120,raw_audio
28566,118,raw_audio
28567,119,raw_audio
28568,121,raw_audio
28569,121,raw_audio
28570,120,raw_audio
28571,119,raw_audio
28572,122,raw_audio
28573,121,raw_audio
28574,116,raw_audio
28575,106,raw_audio
28576,129,raw_audio
28577,129,raw_audio
28578,118,raw_audio
28579,121,raw_audio
28580,125,raw_audio
28581,123,raw_audio
28582,122,raw_audio
28583,121,raw_audio
28584,122,raw_audio
28585,122,raw_audio
28586,122,raw_audio
28587,121,raw_audio
28588,121,raw_audio
28589,121,raw_audio
28590,118,raw_audio
28591,106,raw_audio
28592,126,raw_audio
28593,132,raw_audio
28594,120,raw_audio
28595,117,raw_audio
28596,123,raw_audio
28597,123,raw_audio
28598,121,raw_audio
28599,119,raw_audio
28600,121,raw_audio
28601,122,raw_audio
28602,120,raw_audio
28603,120,raw_audio
28604,119,raw_audio
28605,122,raw_audio
28606,121,raw_audio
28607,104,raw_audio
28608,123,raw_audio
28609,133,raw_audio
28610,123,raw_audio
28611,118,raw_audio
28612,123,raw_audio
28613,122,raw_audio
28614,119,raw_audio
28615,118,raw_audio
28616,119,raw_audio
28617,120,raw_audio
28618,118,raw_audio
28619,119,raw_audio
28620,121,raw_audio
28621,121,raw_audio
28622,120,raw_audio
28623,102,raw_audio
28624,119,raw_audio
28625,134,raw_audio
28626,123,raw_audio
28627,118,raw_audio
28628,123,raw_audio
28629,123,raw_audio
28630,121,raw_audio
28631,119,raw_audio
28632,120,raw_audio
28633,120,raw_audio
28634,119,raw_audio
28635,121,raw_audio
28636,121,raw_audio
28637,121,raw_audio
28638,121,raw_audio
28639,105,raw_audio
28640,118,raw_audio
28641,133,raw_audio
28642,124,raw_audio
28643,119,raw_audio
28644,123,raw_audio
28645,123,raw_audio
28646,121,raw_audio
28647,119,raw_audio
28648,120,raw_audio
28649,121,raw_audio
28650,120,raw_audio
28651,119,raw_audio
28652,121,raw_audio
28653,121,raw_audio
28654,119,raw_audio
28655,107,raw_audio
28656,115,raw_audio
28657,132,raw_audio
28658,124,raw_audio
28659,119,raw_audio
28660,124,raw_audio
28661,123,raw_audio
28662,121,raw_audio
28663,120,raw_audio
28664,120,raw_audio
28665,120,raw_audio
28666,120,raw_audio
28667,120,raw_audio
28668,119,raw_audio
28669,121,raw_audio
28670,120,raw_audio
28671,107,raw_audio
28672,110,raw_audio
28673,131,raw_audio
28674,126,raw_audio
28675,119,raw_audio
28676,122,raw_audio
28677,122,raw_audio
28678,120,raw_audio
28679,121,raw_audio
28680,121,raw_audio
28681,122,raw_audio
28682,122,raw_audio
28683,121,raw_audio
28684,121,raw_audio
28685,121,raw_audio
28686,121,raw_audio
28687,114,raw_audio
28688,109,raw_audio
28689,132,raw_audio
28690,128,raw_audio
28691,118,raw_audio
28692,121,raw_audio
28693,126,raw_audio
28694,121,raw_audio
28695,120,raw_audio
28696,117,raw_audio
28697,118,raw_audio
28698,122,raw_audio
28699,120,raw_audio
28700,120,raw_audio
28701,119,raw_audio
28702,121,raw_audio
28703,118,raw_audio
28704,105,raw_audio
28705,128,raw_audio
28706,127,raw_audio
28707,121,raw_audio
28708,123,raw_audio
28709,124,raw_audio
28710,121,raw_audio
28711,120,raw_audio
28712,119,raw_audio
28713,121,raw_audio
28714,123,raw_audio
28715,122,raw_audio
28716,122,raw_audio
28717,122,raw_audio
28718,122,raw_audio
28719,120,raw_audio
28720,104,raw_audio
28721,126,raw_audio
28722,132,raw_audio
28723,121,raw_audio
28724,118,raw_audio
28725,124,raw_audio
28726,123,raw_audio
28727,120,raw_audio
28728,120,raw_audio
28729,119,raw_audio
28730,123,raw_audio
28731,123,raw_audio
28732,122,raw_audio
28733,121,raw_audio
28734,121,raw_audio
28735,122,raw_audio
28736,104,raw_audio
28737,123,raw_audio
28738,133,raw_audio
28739,123,raw_audio
28740,120,raw_audio
28741,121,raw_audio
28742,122,raw_audio
28743,120,raw_audio
28744,119,raw_audio
28745,121,raw_audio
28746,123,raw_audio
28747,121,raw_audio
28748,121,raw_audio
28749,119,raw_audio
28750,120,raw_audio
28751,119,raw_audio
28752,103,raw_audio
28753,119,raw_audio
28754,134,raw_audio
28755,122,raw_audio
28756,118,raw_audio
28757,121,raw_audio
28758,122,raw_audio
28759,119,raw_audio
28760,119,raw_audio
28761,121,raw_audio
28762,121,raw_audio
28763,119,raw_audio
28764,120,raw_audio
28765,120,raw_audio
28766,118,raw_audio
28767,121,raw_audio
28768,105,raw_audio
28769,116,raw_audio
28770,133,raw_audio
28771,123,raw_audio
28772,119,raw_audio
28773,122,raw_audio
28774,121,raw_audio
28775,119,raw_audio
28776,119,raw_audio
28777,121,raw_audio
28778,120,raw_audio
28779,118,raw_audio
28780,119,raw_audio
28781,120,raw_audio
28782,118,raw_audio
28783,118,raw_audio
28784,106,raw_audio
28785,112,raw_audio
28786,129,raw_audio
28787,123,raw_audio
28788,119,raw_audio
28789,122,raw_audio
28790,121,raw_audio
28791,119,raw_audio
28792,119,raw_audio
28793,122,raw_audio
28794,122,raw_audio
28795,120,raw_audio
28796,120,raw_audio
28797,121,raw_audio
28798,121,raw_audio
28799,121,raw_audio
28800,111,raw_audio
28801,110,raw_audio
28802,131,raw_audio
28803,125,raw_audio
28804,117,raw_audio
28805,119,raw_audio
28806,121,raw_audio
28807,118,raw_audio
28808,118,raw_audio
28809,118,raw_audio
28810,119,raw_audio
28811,120,raw_audio
28812,118,raw_audio
28813,118,raw_audio
28814,120,raw_audio
28815,119,raw_audio
28816,114,raw_audio
28817,107,raw_audio
28818,129,raw_audio
28819,126,raw_audio
28820,119,raw_audio
28821,122,raw_audio
28822,121,raw_audio
28823,119,raw_audio
28824,121,raw_audio
28825,120,raw_audio
28826,119,raw_audio
28827,121,raw_audio
28828,122,raw_audio
28829,120,raw_audio
28830,119,raw_audio
28831,121,raw_audio
28832,119,raw_audio
28833,107,raw_audio
28834,129,raw_audio
28835,129,raw_audio
28836,118,raw_audio
28837,121,raw_audio
28838,125,raw_audio
28839,123,raw_audio
28840,121,raw_audio
28841,121,raw_audio
28842,120,raw_audio
28843,120,raw_audio
28844,119,raw_audio
28845,121,raw_audio
28846,120,raw_audio
28847,118,raw_audio
28848,119,raw_audio
28849,106,raw_audio
28850,125,raw_audio
28851,132,raw_audio
28852,120,raw_audio
28853,118,raw_audio
28854,123,raw_audio
28855,125,raw_audio
28856,122,raw_audio
28857,120,raw_audio
28858,119,raw_audio
28859,122,raw_audio
28860,122,raw_audio
28861,120,raw_audio
28862,119,raw_audio
28863,120,raw_audio
28864,121,raw_audio
28865,103,raw_audio
28866,122,raw_audio
28867,133,raw_audio
28868,122,raw_audio
28869,120,raw_audio
28870,123,raw_audio
28871,125,raw_audio
28872,122,raw_audio
28873,122,raw_audio
28874,121,raw_audio
28875,122,raw_audio
28876,121,raw_audio
28877,121,raw_audio
28878,121,raw_audio
28879,121,raw_audio
28880,121,raw_audio
28881,104,raw_audio
28882,117,raw_audio
28883,133,raw_audio
28884,123,raw_audio
28885,119,raw_audio
28886,121,raw_audio
28887,121,raw_audio
28888,118,raw_audio
28889,118,raw_audio
28890,119,raw_audio
28891,120,raw_audio
28892,119,raw_audio
28893,119,raw_audio
28894,121,raw_audio
28895,121,raw_audio
28896,119,raw_audio
28897,106,raw_audio
28898,116,raw_audio
28899,133,raw_audio
28900,126,raw_audio
28901,121,raw_audio
28902,124,raw_audio
28903,122,raw_audio
28904,122,raw_audio
28905,120,raw_audio
28906,122,raw_audio
28907,121,raw_audio
28908,122,raw_audio
28909,121,raw_audio
28910,120,raw_audio
28911,120,raw_audio
28912,119,raw_audio
28913,107,raw_audio
28914,115,raw_audio
28915,132,raw_audio
28916,125,raw_audio
28917,119,raw_audio
28918,123,raw_audio
28919,123,raw_audio
28920,121,raw_audio
28921,118,raw_audio
28922,120,raw_audio
